24100, 0.00034, 5.529368354473263e-05
24200, 0.00040, 5.381845767260529e-05
24300, 0.00038, 5.236525248619728e-05
24400, 0.00039, 5.09342789882794e-05
24500, 0.00039, 4.952571907779202e-05
24600, 0.00036, 4.8139649152290076e-05
24700, 0.00041, 4.677626566262916e-05
24800, 0.00036, 4.543575778370723e-05
24900, 0.00038, 4.4118190999142826e-05
25000, 0.00034, 4.282375448383391e-05
25100, 0.00037, 4.1552619222784415e-05
25200, 0.00036, 4.0304857975570485e-05
25300, 0.00034, 3.9080663555068895e-05
25400, 0.00034, 3.7880123272771016e-05
25500, 0.00039, 3.670338628580794e-05
25600, 0.00036, 3.5550619941204786e-05
25700, 0.00036, 3.4421896998537704e-05
25800, 0.00037, 3.331735933898017e-05
25900, 0.00038, 3.223715248168446e-05
26000, 0.00037, 3.118135646218434e-05
26100, 0.00036, 3.0150098609738052e-05
26200, 0.00037, 2.9143531719455495e-05
26300, 0.00040, 2.816170672303997e-05
26400, 0.00030, 2.7204747311770916e-05
26500, 0.00033, 2.62727899098536e-05
26600, 0.00033, 2.536590545787476e-05
26700, 0.00030, 2.4484195819240995e-05
26800, 0.00036, 2.3627781047252938e-05
26900, 0.00043, 2.2796730263507925e-05
27000, 0.00035, 2.1991134417476133e-05
27100, 0.00038, 2.1211122657405213e-05
27200, 0.00035, 2.0456709535210393e-05
27300, 0.00035, 1.972805694094859e-05
27400, 0.00039, 1.90251630556304e-05
27500, 0.00039, 1.8348162484471686e-05
27600, 0.00029, 1.769712434906978e-05
27700, 0.00039, 1.707209594314918e-05
27800, 0.00041, 1.647316457820125e-05
27900, 0.00034, 1.5900397556833923e-05
28000, 0.00036, 1.5353833077824675e-05
28100, 0.00030, 1.483355117670726e-05
28200, 0.00034, 1.4339630070026033e-05
28300, 0.00039, 1.3872066119802184e-05
28400, 0.00040, 1.343096391792642e-05
28500, 0.00037, 1.3016350749239791e-05
28600, 0.00040, 1.262827299797209e-05
28700, 0.00034, 1.2266772500879597e-05
28800, 0.00029, 1.1931892913707998e-05
28900, 0.00032, 1.162366424978245e-05
29000, 0.00034, 1.1342131074343342e-05
29100, 0.00028, 1.1087321581726428e-05
29200, 0.00035, 1.0859248504857533e-05
29300, 0.00032, 1.0657959137461148e-05
29400, 0.00032, 1.0483451660547871e-05
29500, 0.00034, 1.033575608744286e-05
29600, 0.00033, 1.0214899702987168e-05
29700, 0.00033, 1.0120899787580129e-05
29800, 0.00029, 1.0053725418401882e-05
29900, 0.00034, 1.0013435712608043e-05
30000, 0.00028, 1.0000000656873453e-05
